latitude,longitude,corridor,police_station,event_cause,is_obstruction,priority
12.9828272,77.519876,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.934646,77.5127906,Mysore Road,Jnanabharathi,vehicle_breakdown,1,High
12.9879785,77.5777092,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9879474,77.5776453,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.916416,77.61213,Non-corridor,Mico Layout,vehicle_breakdown,1,Low
12.907347,77.5468036,Non-corridor,K.S. Layout,road_conditions,0,Low
12.963228,77.5802106,Mysore Road,City Market,vehicle_breakdown,1,High
12.9548151,77.5916034,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
13.0288967,77.5396608,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9527733,77.5413383,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.021064,77.528271,Non-corridor,Yeshwanthpura,vehicle_breakdown,1,Low
12.9947151,77.7178932,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.994492,77.5541902,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.960184,77.556547,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0161219,77.6613489,ORR North 1,Banaswadi,vehicle_breakdown,1,High
12.9732529,77.5378244,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
13.0144341,77.5853537,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9670407,77.588336,Mysore Road,Halasuru Gate,construction,0,High
12.9539532,77.5854067,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
13.0293508,77.5395501,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.95858962,77.57766366,Non-corridor,City Market,vehicle_breakdown,1,Low
12.9279414,77.546384,ORR West 1,Banashankari,vehicle_breakdown,1,High
13.0101501,77.5907672,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
12.9681003,77.5871811,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0403572,77.623926,Hennur Main Road,Hennuru,construction,0,High
12.9365201,77.6062317,Non-corridor,Mico Layout,congestion,1,Low
12.9665157,77.5872639,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.984989,77.5723991,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9742147,77.5662877,Magadi Road,Magadi Road,procession,0,High
12.9741263,77.5662671,Magadi Road,Magadi Road,procession,0,High
12.9900396,77.5505643,West of Chord Road,Vijayanagara,others,1,High
12.9628997,77.566492,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0083617,77.5544889,Non-corridor,Malleshwaram,vehicle_breakdown,1,Low
13.0294624,77.5401998,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9516353,77.5736202,Non-corridor,V.V.Puram (C.Pet),accident,0,Low
13.0447508,77.5080589,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9604469,77.5718749,Non-corridor,V.V.Puram (C.Pet),vehicle_breakdown,1,Low
12.9820572,77.5972291,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.9820633,77.5971534,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.9455854,77.5963095,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9758174,77.5875247,Non-corridor,Halasuru Gate,others,1,Low
12.9652268,77.5998212,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
13.040933,77.5889853,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9756519,77.5875113,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.8885174,77.5974415,Bannerghata Road,Hulimavu,pot_holes,0,High
12.9675704,77.5908526,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0106136,77.6980243,Non-corridor,K.R. Pura,others,1,Low
13.0289016,77.6315651,Airport New South Road,K.G. Halli,vehicle_breakdown,1,High
12.9252572,77.5500381,ORR West 1,Banashankari,vehicle_breakdown,1,High
13.0281865,77.6319623,Airport New South Road,K.G. Halli,vehicle_breakdown,1,High
12.8368895,77.6788445,Non-corridor,Electronic City,accident,0,Low
13.0437178,77.5535654,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0143477,77.5836474,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9918751,77.7157142,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.936683,77.6051806,Non-corridor,Mico Layout,vehicle_breakdown,1,Low
12.9774528,77.5988098,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9345733,77.612245,Hosur Road,Adugodi,vehicle_breakdown,1,High
12.8888474,77.6392114,Hosur Road,Hulimavu,vehicle_breakdown,1,High
12.9623189,77.5920023,Non-corridor,Halasuru Gate,road_conditions,0,Low
12.9820521,77.5998974,CBD 2,Shivajinagar,pot_holes,0,High
13.0082802,77.5710892,Non-corridor,Malleshwaram,vehicle_breakdown,1,Low
13.0420994,77.5156627,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9199275,77.6210883,Hosur Road,Madiwala,vehicle_breakdown,1,High
13.1000263,77.589459,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
13.0453642,77.5080402,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
13.0454727,77.5081075,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.98766251,77.73536198,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9809935,77.7517739,Non-corridor,Whitefield,vehicle_breakdown,1,Low
12.9061826,77.5734235,ORR West 1,J.P. Nagar,vehicle_breakdown,1,High
12.9060873,77.5733247,ORR West 1,J.P. Nagar,vehicle_breakdown,1,High
13.010793,77.5835811,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.8922964,77.6379726,Hosur Road,HSR Layout,accident,0,High
12.9841642,77.59721,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.8795839,77.5955709,Bannerghata Road,Hulimavu,vehicle_breakdown,1,High
12.9589692,77.5553342,Mysore Road,Magadi Road,vehicle_breakdown,1,High
12.9590142,77.5553685,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9498102,77.5960911,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9588919,77.5553306,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0765808,77.5927873,Bellary Road 2,Yelahanka,accident,0,High
12.8980191,77.6002747,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9528883,77.5414517,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9815264,77.5752013,Non-corridor,High ground,vehicle_breakdown,1,Low
13.057388,77.5465627,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
12.9558783,77.692525,Old Airport Road,HAL Old Airport,protest,0,High
12.9568334,77.5746789,Non-corridor,V.V.Puram (C.Pet),vehicle_breakdown,1,Low
12.9284294,77.6814336,ORR East 1,Bellandur,vehicle_breakdown,1,High
12.9359141,77.6008275,Bannerghata Road,Wilson Garden,vehicle_breakdown,1,High
12.9637222,77.5846793,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9522164,77.5408901,Mysore Road,Byatarayanapura,others,1,High
13.0157188,77.563033,Tumkur Road,Sadashivanagar,vehicle_breakdown,1,High
12.9724455,77.5936605,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
12.9725022,77.5936911,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
13.0952871,77.5943675,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0146867,77.58517,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9859421,77.6480899,Old Madras Road,Jeevanbheemanagar,vehicle_breakdown,1,High
12.9877802,77.7350381,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
13.1191883,77.60914,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0541636,77.5935409,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9637407,77.5846591,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0546133,77.59366,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.943615,77.5722,Non-corridor,Basavanagudi,vehicle_breakdown,1,Low
12.9918486,77.6591136,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
13.0395192,77.5182462,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9168591,77.5719863,Non-corridor,Banashankari,road_conditions,0,Low
12.9067017,77.5448433,Non-corridor,K.S. Layout,road_conditions,0,Low
13.0083456,77.6959659,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.96679155,77.60939692,Mysore Road,Ashok Nagar,accident,0,High
12.9677557,77.5681385,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.987147,77.5723629,Non-corridor,Sheshadripuram,others,1,Low
13.1230403,77.6109185,Bellary Road 2,Yelahanka,accident,0,High
12.93805,77.52145,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9663838,77.6246368,Non-corridor,Halasur,vehicle_breakdown,1,Low
12.9382284,77.5214813,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0157237,77.5722666,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
12.9635997,77.5893711,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9556817,77.7184743,Varthur Road,Whitefield,vehicle_breakdown,1,High
12.9747267,77.6196317,Old Madras Road,Halasur,vehicle_breakdown,1,High
12.988367,77.5502535,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.985489,77.753092,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9759137,77.5867315,Non-corridor,Halasuru Gate,others,1,Low
13.1909485,77.6460691,Bellary Road 2,Chikkajala,construction,0,High
12.97788,77.5755198,Non-corridor,Upparpet,others,1,Low
12.9667149,77.6086362,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
13.0089306,77.5912608,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
13.0414598,77.5166911,Tumkur Road,Peenya,accident,0,High
12.9062721,77.5732899,ORR West 1,J.P. Nagar,vehicle_breakdown,1,High
12.9133942,77.6001199,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9504547,77.5372946,West of Chord Road,Byatarayanapura,others,1,High
12.9814934,77.6085237,CBD 1,Shivajinagar,vehicle_breakdown,1,High
12.9068317,77.5458783,Non-corridor,K.S. Layout,road_conditions,0,Low
12.9649768,77.6415138,IRR(Thanisandra road),Jeevanbheemanagar,vehicle_breakdown,1,High
12.9267084,77.577034,Non-corridor,Banashankari,tree_fall,0,Low
12.9349261,77.5111621,Mysore Road,Jnanabharathi,vehicle_breakdown,1,High
13.019798,77.6528824,ORR North 1,Banaswadi,vehicle_breakdown,1,High
13.0284236,77.6323212,Airport New South Road,Hennuru,road_conditions,0,High
12.979793,77.56429959,Non-corridor,Magadi Road,vehicle_breakdown,1,Low
12.9554213,77.5455819,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0708042,77.5928709,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
12.9383345,77.5213458,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.020954,77.5523526,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9636302,77.5814835,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9089987,77.6005365,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9432514,77.5259362,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0065611,77.5789749,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
13.1220978,77.6112107,Bellary Road 2,Yelahanka,construction,0,High
12.9593713,77.5039086,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.93859975,77.57933491,Non-corridor,Basavanagudi,accident,0,Low
12.9531342,77.5388561,West of Chord Road,Byatarayanapura,vehicle_breakdown,1,High
12.9416075,77.6087435,Hosur Road,Adugodi,accident,0,High
13.0726796,77.5926219,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9793695,77.603922,CBD 1,Shivajinagar,vehicle_breakdown,1,High
13.0051146,77.5489802,West of Chord Road,Malleshwaram,vehicle_breakdown,1,High
13.0421078,77.515141,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9706591,77.6040423,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
12.9706503,77.6040613,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
12.9720302,77.5829963,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
13.0944083,77.5972898,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9557045,77.5459458,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9636022,77.5779542,Mysore Road,City Market,vehicle_breakdown,1,High
13.0154387,77.5539593,West of Chord Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0303077,77.5370664,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0146543,77.5716915,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
12.9791017,77.603105,Old Madras Road,Shivajinagar,vehicle_breakdown,1,High
13.0391439,77.6237102,Hennur Main Road,K.G. Halli,others,1,High
12.9583875,77.5547121,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9977505,77.5513344,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.9350617,77.6094426,Hosur Road,Mico Layout,vehicle_breakdown,1,High
12.9789759,77.6033105,Old Madras Road,Shivajinagar,vehicle_breakdown,1,High
13.0967483,77.5979683,Bellary Road 2,Yelahanka,accident,0,High
12.9870264,77.5878455,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9713717,77.6195817,Old Madras Road,Halasur,vehicle_breakdown,1,High
12.9051825,77.6017353,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
13.0159213,77.5839456,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0397251,77.5183633,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9878588,77.5499088,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
12.9651,77.5350967,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
12.9823952,77.5934195,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9664629,77.6079133,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
13.0298049,77.5380274,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9544176,77.5441588,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9541233,77.5438833,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0942833,77.5973317,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0568566,77.5469399,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
12.9217342,77.580465,Non-corridor,Jayanagara,others,1,Low
12.9120234,77.5858065,Non-corridor,J.P. Nagar,vehicle_breakdown,1,Low
12.9120367,77.5858317,Non-corridor,J.P. Nagar,vehicle_breakdown,1,Low
12.91192,77.5857333,Non-corridor,J.P. Nagar,vehicle_breakdown,1,Low
12.9760128,77.5645174,Magadi Road,Magadi Road,vehicle_breakdown,1,High
13.0018733,77.570975,Non-corridor,Malleshwaram,procession,0,Low
12.9877553,77.520629,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9202022,77.6516834,Non-corridor,HSR Layout,accident,0,Low
12.9869466,77.5191472,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9728301,77.5638724,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9826741,77.5679644,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9711311,77.6187963,Old Madras Road,Halasur,vehicle_breakdown,1,High
13.03978542,77.62423396,Hennur Main Road,K.G. Halli,construction,0,High
12.9832349,77.5970194,CBD 2,Cubbon Park,protest,0,High
12.9882218,77.5875527,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9725137,77.5817252,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9635304,77.5842367,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9247699,77.5508489,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9851151,77.5747389,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.0327012,77.5326024,Tumkur Road,Yeshwanthpura,accident,0,High
12.9256633,77.617345,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.9710733,77.59719,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
13.0351175,77.5677308,Non-corridor,Sadashivanagar,construction,0,Low
12.9056215,77.5856314,ORR West 1,J.P. Nagar,pot_holes,0,High
12.97569092,77.55547597,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9883739,77.5869444,Bellary Road 1,High ground,vehicle_breakdown,1,High
13.0441432,77.5568589,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9173597,77.5648611,ORR West 1,Banashankari,Debris,1,High
13.0991774,77.5973094,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9933885,77.574254,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.0066075,77.5930196,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
13.0381439,77.5210729,Tumkur Road,Peenya,others,1,High
13.0288242,77.6313872,Airport New South Road,K.G. Halli,vehicle_breakdown,1,High
12.99892,77.5410733,Non-corridor,Vijayanagara,vehicle_breakdown,1,Low
12.9562983,77.54672,Mysore Road,Byatarayanapura,others,1,High
13.0977513,77.5990296,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9539526,77.500882,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9255946,77.6002508,Bannerghata Road,Jayanagara,vehicle_breakdown,1,High
12.9733973,77.6111281,Old Madras Road,Ashok Nagar,vehicle_breakdown,1,High
12.9738552,77.6231945,Old Madras Road,Halasur,vehicle_breakdown,1,High
13.01849405,77.55834315,Tumkur Road,Yeshwanthpura,others,1,High
13.0403108,77.5185455,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9840518,77.5747623,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.93285285,77.51630304,Non-corridor,Kengeri,vehicle_breakdown,1,Low
12.9894791,77.5733221,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9344827,77.6296614,Non-corridor,Adugodi,vehicle_breakdown,1,Low
12.9560905,77.6056897,Hosur Road,Ashok Nagar,vehicle_breakdown,1,High
12.9666312,77.6094453,Mysore Road,Ashok Nagar,protest,0,High
12.9820066,77.597007,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.9819349,77.5969144,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9863177,77.6451779,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9859017,77.6452394,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.8701219,77.6533122,Hosur Road,Electronic City,vehicle_breakdown,1,High
12.9860725,77.6465962,Old Madras Road,Jeevanbheemanagar,vehicle_breakdown,1,High
13.0981321,77.5985547,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9574145,77.5522863,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9531804,77.5416369,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0455662,77.5069271,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.84074,77.6771133,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.90708248,77.54605802,Non-corridor,K.S. Layout,road_conditions,0,Low
12.8985555,77.6003855,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9603888,77.606344,Hosur Road,Ashok Nagar,others,1,High
12.9003945,77.6007393,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9942411,77.6156991,Non-corridor,Pulikeshinagar(F.Town),pot_holes,0,Low
13.0555376,77.5969484,Non-corridor,Hebbala,accident,0,Low
13.0807291,77.5927724,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9640714,77.5829587,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9978812,77.5511379,West of Chord Road,Malleshwaram,vehicle_breakdown,1,High
12.9807355,77.57596,Non-corridor,High ground,vehicle_breakdown,1,Low
13.0292598,77.5365019,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0250913,77.6413301,ORR North 1,Banaswadi,vehicle_breakdown,1,High
12.9638034,77.5885757,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9586094,77.5932265,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9885033,77.7332003,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9802583,77.5726617,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.9527061,77.6050696,Hosur Road,Ashok Nagar,vehicle_breakdown,1,High
12.9376447,77.5209226,Mysore Road,Byatarayanapura,accident,0,High
12.9613113,77.5614505,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9365859,77.5126741,Mysore Road,Jnanabharathi,vehicle_breakdown,1,High
12.9380229,77.5105264,Mysore Road,Jnanabharathi,vehicle_breakdown,1,High
13.045726,77.5069247,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9761056,77.6263649,Old Madras Road,Halasur,vehicle_breakdown,1,High
12.9754498,77.5756935,Non-corridor,Upparpet,others,1,Low
13.0080264,77.6922531,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9688074,77.5679985,Non-corridor,Chamarajpet,public_event,0,Low
13.0436448,77.5092261,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9961133,77.596,Non-corridor,R.T. Nagar,others,1,Low
12.9738881,77.5420671,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
13.0314589,77.6305982,ORR North 1,Hennuru,vehicle_breakdown,1,High
13.0409505,77.5175086,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
13.0150042,77.5642704,Tumkur Road,Sadashivanagar,vehicle_breakdown,1,High
13.01479,77.5637517,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9591875,77.5037389,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9638691,77.5846174,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9173007,77.5858636,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.9646758,77.5681699,Mysore Road,Chamarajpet,congestion,1,High
12.9749058,77.565832,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9817152,77.5868776,Non-corridor,High ground,vehicle_breakdown,1,Low
13.0965699,77.593264,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
13.0164922,77.5835925,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9765842,77.5798232,Non-corridor,Upparpet,pot_holes,0,Low
12.9667108,77.6236468,Non-corridor,Ashok Nagar,vehicle_breakdown,1,Low
12.977485,77.590915,Non-corridor,Cubbon Park,vehicle_breakdown,1,Low
13.0039633,77.5712248,Non-corridor,Malleshwaram,vehicle_breakdown,1,Low
13.0083827,77.6955951,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9887168,77.5988152,Non-corridor,High ground,vehicle_breakdown,1,Low
12.9758546,77.5746967,Non-corridor,Upparpet,others,1,Low
13.1020634,77.5863894,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
12.9844301,77.5882441,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9843829,77.588159,Bellary Road 1,High ground,vehicle_breakdown,1,High
